iso2c,country,year,di_state,no_RandR
ES,Spain,1993,No Explicit DI,Data Available
ES,Spain,1994,No Explicit DI,Data Available
ES,Spain,1995,No Explicit DI,Data Available
ES,Spain,1996,No Explicit DI,Data Available
ES,Spain,1997,Special./Indp.,Data Available
ES,Spain,1998,Special./Indp.,Data Available
ES,Spain,1999,Special./Indp.,Data Available
ES,Spain,2000,Special./Indp.,Data Available
ES,Spain,2001,Special./Indp.,Data Available
ES,Spain,2002,Special./Indp.,Data Available
ES,Spain,2003,Special./Indp.,Data Available
ES,Spain,2004,Special./Indp.,Data Available
ES,Spain,2005,Special./Indp.,Data Available
ES,Spain,2006,Special./Indp.,Data Available
ES,Spain,2007,Special./Indp.,Data Available
LK,Sri Lanka,1970,No Explicit DI,Data Available
LK,Sri Lanka,1971,No Explicit DI,Data Available
LK,Sri Lanka,1972,No Explicit DI,Data Available
LK,Sri Lanka,1973,No Explicit DI,Data Available
LK,Sri Lanka,1974,No Explicit DI,Data Available
LK,Sri Lanka,1975,No Explicit DI,Data Available
LK,Sri Lanka,1976,No Explicit DI,Data Available
LK,Sri Lanka,1977,No Explicit DI,Data Available
LK,Sri Lanka,1978,No Explicit DI,Data Available
LK,Sri Lanka,1979,No Explicit DI,Data Available
LK,Sri Lanka,1980,No Explicit DI,Data Available
LK,Sri Lanka,1981,No Explicit DI,Data Available
LK,Sri Lanka,1982,No Explicit DI,Data Available
LK,Sri Lanka,1983,No Explicit DI,Data Available
LK,Sri Lanka,1984,No Explicit DI,Data Available
LK,Sri Lanka,1985,No Explicit DI,Data Available
LK,Sri Lanka,1986,No Explicit DI,Data Available
LK,Sri Lanka,1987,Central Bank,Data Available
LK,Sri Lanka,1988,Central Bank,Data Available
LK,Sri Lanka,1989,Central Bank,Data Available
LK,Sri Lanka,1990,Central Bank,Data Available
LK,Sri Lanka,1991,Central Bank,Data Available
LK,Sri Lanka,1992,Central Bank,Data Available
LK,Sri Lanka,1993,Central Bank,Data Available
LK,Sri Lanka,1994,Central Bank,Data Available
LK,Sri Lanka,1995,Central Bank,Data Available
LK,Sri Lanka,1996,Central Bank,Data Available
LK,Sri Lanka,1997,Central Bank,Data Available
LK,Sri Lanka,1998,Central Bank,Data Available
LK,Sri Lanka,1999,Central Bank,Data Available
LK,Sri Lanka,2000,Central Bank,Data Available
LK,Sri Lanka,2001,Central Bank,Data Available
LK,Sri Lanka,2002,Central Bank,Data Available
LK,Sri Lanka,2003,Central Bank,Data Available
LK,Sri Lanka,2004,Central Bank,Data Available
LK,Sri Lanka,2005,Central Bank,Data Available
LK,Sri Lanka,2006,Central Bank,Data Available
LK,Sri Lanka,2007,Central Bank,Data Available
LC,St. Lucia,1979,No Explicit DI,No Crisis Data
LC,St. Lucia,1980,No Explicit DI,No Crisis Data
LC,St. Lucia,1981,No Explicit DI,No Crisis Data
LC,St. Lucia,1982,No Explicit DI,No Crisis Data
LC,St. Lucia,1983,No Explicit DI,No Crisis Data
LC,St. Lucia,1984,No Explicit DI,No Crisis Data
LC,St. Lucia,1985,No Explicit DI,No Crisis Data
LC,St. Lucia,1986,No Explicit DI,No Crisis Data
LC,St. Lucia,1987,No Explicit DI,No Crisis Data
LC,St. Lucia,1988,No Explicit DI,No Crisis Data
LC,St. Lucia,1989,No Explicit DI,No Crisis Data
LC,St. Lucia,1990,No Explicit DI,No Crisis Data
LC,St. Lucia,1991,No Explicit DI,No Crisis Data
LC,St. Lucia,1992,No Explicit DI,No Crisis Data
LC,St. Lucia,1993,No Explicit DI,No Crisis Data
LC,St. Lucia,1994,No Explicit DI,No Crisis Data
LC,St. Lucia,1995,No Explicit DI,No Crisis Data
LC,St. Lucia,1996,No Explicit DI,No Crisis Data
LC,St. Lucia,1997,No Explicit DI,No Crisis Data
LC,St. Lucia,1998,No Explicit DI,No Crisis Data
LC,St. Lucia,1999,No Explicit DI,No Crisis Data
LC,St. Lucia,2000,No Explicit DI,No Crisis Data
LC,St. Lucia,2001,No Explicit DI,No Crisis Data
LC,St. Lucia,2002,No Explicit DI,No Crisis Data
LC,St. Lucia,2003,No Explicit DI,No Crisis Data
LC,St. Lucia,2004,No Explicit DI,No Crisis Data
LC,St. Lucia,2005,No Explicit DI,No Crisis Data
LC,St. Lucia,2006,No Explicit DI,No Crisis Data
LC,St. Lucia,2007,No Explicit DI,No Crisis Data
SD,Sudan,1970,No Explicit DI,No Crisis Data
SD,Sudan,1971,No Explicit DI,No Crisis Data
SD,Sudan,1972,No Explicit DI,No Crisis Data
SD,Sudan,1973,No Explicit DI,No Crisis Data
SD,Sudan,1974,No Explicit DI,No Crisis Data
SD,Sudan,1975,No Explicit DI,No Crisis Data
SD,Sudan,1976,No Explicit DI,No Crisis Data
SD,Sudan,1977,No Explicit DI,No Crisis Data
SD,Sudan,1978,No Explicit DI,No Crisis Data
SD,Sudan,1979,No Explicit DI,No Crisis Data
SD,Sudan,1980,No Explicit DI,No Crisis Data
SD,Sudan,1981,No Explicit DI,No Crisis Data
SD,Sudan,1982,No Explicit DI,No Crisis Data
SD,Sudan,1983,No Explicit DI,No Crisis Data
SD,Sudan,1984,No Explicit DI,No Crisis Data
SD,Sudan,1985,No Explicit DI,No Crisis Data
SD,Sudan,1986,No Explicit DI,No Crisis Data
SD,Sudan,1987,No Explicit DI,No Crisis Data
SD,Sudan,1988,No Explicit DI,No Crisis Data
SD,Sudan,1989,No Explicit DI,No Crisis Data
SD,Sudan,1990,No Explicit DI,No Crisis Data
SD,Sudan,1991,No Explicit DI,No Crisis Data
SD,Sudan,1992,No Explicit DI,No Crisis Data
SD,Sudan,1993,No Explicit DI,No Crisis Data
SD,Sudan,1994,No Explicit DI,No Crisis Data
SD,Sudan,1995,No Explicit DI,No Crisis Data
SD,Sudan,1996,No Explicit DI,No Crisis Data
SD,Sudan,1997,No Explicit DI,No Crisis Data
SD,Sudan,1998,No Explicit DI,No Crisis Data
SD,Sudan,1999,No Explicit DI,No Crisis Data
SD,Sudan,2000,No Explicit DI,No Crisis Data
SD,Sudan,2001,No Explicit DI,No Crisis Data
SD,Sudan,2002,Central Bank,No Crisis Data
SD,Sudan,2003,Central Bank,No Crisis Data
SD,Sudan,2004,Central Bank,No Crisis Data
SD,Sudan,2005,Central Bank,No Crisis Data
SD,Sudan,2006,Central Bank,No Crisis Data
SD,Sudan,2007,Central Bank,No Crisis Data
SR,Suriname,1975,No Explicit DI,No Crisis Data
SR,Suriname,1976,No Explicit DI,No Crisis Data
SR,Suriname,1977,No Explicit DI,No Crisis Data
SR,Suriname,1978,No Explicit DI,No Crisis Data
SR,Suriname,1979,No Explicit DI,No Crisis Data
SR,Suriname,1980,No Explicit DI,No Crisis Data
SR,Suriname,1981,No Explicit DI,No Crisis Data
SR,Suriname,1982,No Explicit DI,No Crisis Data
SR,Suriname,1983,No Explicit DI,No Crisis Data
SR,Suriname,1984,No Explicit DI,No Crisis Data
SR,Suriname,1985,No Explicit DI,No Crisis Data
SR,Suriname,1986,No Explicit DI,No Crisis Data
SR,Suriname,1987,No Explicit DI,No Crisis Data
SR,Suriname,1988,No Explicit DI,No Crisis Data
SR,Suriname,1989,No Explicit DI,No Crisis Data
SR,Suriname,1990,No Explicit DI,No Crisis Data
SR,Suriname,1991,No Explicit DI,No Crisis Data
SR,Suriname,1992,No Explicit DI,No Crisis Data
SR,Suriname,1993,No Explicit DI,No Crisis Data
SR,Suriname,1994,No Explicit DI,No Crisis Data
SR,Suriname,1995,No Explicit DI,No Crisis Data
SR,Suriname,1996,No Explicit DI,No Crisis Data
SR,Suriname,1997,No Explicit DI,No Crisis Data
SR,Suriname,1998,No Explicit DI,No Crisis Data
SR,Suriname,1999,No Explicit DI,No Crisis Data
SR,Suriname,2000,No Explicit DI,No Crisis Data
SR,Suriname,2001,No Explicit DI,No Crisis Data
SR,Suriname,2002,No Explicit DI,No Crisis Data
SR,Suriname,2003,No Explicit DI,No Crisis Data
SR,Suriname,2004,No Explicit DI,No Crisis Data
SR,Suriname,2005,No Explicit DI,No Crisis Data
SR,Suriname,2006,No Explicit DI,No Crisis Data
SR,Suriname,2007,No Explicit DI,No Crisis Data
SZ,Swaziland,1970,No Explicit DI,No Crisis Data
SZ,Swaziland,1971,No Explicit DI,No Crisis Data
SZ,Swaziland,1972,No Explicit DI,No Crisis Data
SZ,Swaziland,1973,No Explicit DI,No Crisis Data
SZ,Swaziland,1974,No Explicit DI,No Crisis Data
SZ,Swaziland,1975,No Explicit DI,No Crisis Data
SZ,Swaziland,1976,No Explicit DI,No Crisis Data
SZ,Swaziland,1977,No Explicit DI,No Crisis Data
SZ,Swaziland,1978,No Explicit DI,No Crisis Data
SZ,Swaziland,1979,No Explicit DI,No Crisis Data
SZ,Swaziland,1980,No Explicit DI,No Crisis Data
SZ,Swaziland,1981,No Explicit DI,No Crisis Data
SZ,Swaziland,1982,No Explicit DI,No Crisis Data
SZ,Swaziland,1983,No Explicit DI,No Crisis Data
SZ,Swaziland,1984,No Explicit DI,No Crisis Data
SZ,Swaziland,1985,No Explicit DI,No Crisis Data
SZ,Swaziland,1986,No Explicit DI,No Crisis Data
SZ,Swaziland,1987,No Explicit DI,No Crisis Data
SZ,Swaziland,1988,No Explicit DI,No Crisis Data
SZ,Swaziland,1989,No Explicit DI,No Crisis Data
SZ,Swaziland,1990,No Explicit DI,No Crisis Data
SZ,Swaziland,1991,No Explicit DI,No Crisis Data
SZ,Swaziland,1992,No Explicit DI,No Crisis Data
SZ,Swaziland,1993,No Explicit DI,No Crisis Data
SZ,Swaziland,1994,No Explicit DI,No Crisis Data
SZ,Swaziland,1995,No Explicit DI,No Crisis Data
SZ,Swaziland,1996,No Explicit DI,No Crisis Data
SZ,Swaziland,1997,No Explicit DI,No Crisis Data
SZ,Swaziland,1998,No Explicit DI,No Crisis Data
SZ,Swaziland,1999,No Explicit DI,No Crisis Data
SZ,Swaziland,2000,No Explicit DI,No Crisis Data
SZ,Swaziland,2001,No Explicit DI,No Crisis Data
SZ,Swaziland,2002,No Explicit DI,No Crisis Data
SZ,Swaziland,2003,No Explicit DI,No Crisis Data
SZ,Swaziland,2004,No Explicit DI,No Crisis Data
SZ,Swaziland,2005,No Explicit DI,No Crisis Data
SZ,Swaziland,2006,No Explicit DI,No Crisis Data
SZ,Swaziland,2007,No Explicit DI,No Crisis Data
SE,Sweden,1970,No Explicit DI,Data Available
SE,Sweden,1971,No Explicit DI,Data Available
SE,Sweden,1972,No Explicit DI,Data Available
SE,Sweden,1973,No Explicit DI,Data Available
SE,Sweden,1974,No Explicit DI,Data Available
SE,Sweden,1975,No Explicit DI,Data Available
SE,Sweden,1976,No Explicit DI,Data Available
SE,Sweden,1977,No Explicit DI,Data Available
SE,Sweden,1978,No Explicit DI,Data Available
SE,Sweden,1979,No Explicit DI,Data Available
SE,Sweden,1980,No Explicit DI,Data Available
SE,Sweden,1981,No Explicit DI,Data Available
SE,Sweden,1982,No Explicit DI,Data Available
SE,Sweden,1983,No Explicit DI,Data Available
SE,Sweden,1984,No Explicit DI,Data Available
SE,Sweden,1985,No Explicit DI,Data Available
SE,Sweden,1986,No Explicit DI,Data Available
SE,Sweden,1987,No Explicit DI,Data Available
SE,Sweden,1988,No Explicit DI,Data Available
SE,Sweden,1989,No Explicit DI,Data Available
SE,Sweden,1990,No Explicit DI,Data Available
SE,Sweden,1991,No Explicit DI,Data Available
SE,Sweden,1992,No Explicit DI,Data Available
SE,Sweden,1993,No Explicit DI,Data Available
SE,Sweden,1994,No Explicit DI,Data Available
SE,Sweden,1995,No Explicit DI,Data Available
SE,Sweden,1996,Special./Indp.,Data Available
SE,Sweden,1997,Special./Indp.,Data Available
SE,Sweden,1998,Special./Indp.,Data Available
SE,Sweden,1999,Special./Indp.,Data Available
SE,Sweden,2000,Special./Indp.,Data Available
SE,Sweden,2001,Special./Indp.,Data Available
SE,Sweden,2002,Special./Indp.,Data Available
SE,Sweden,2003,Special./Indp.,Data Available
SE,Sweden,2004,Special./Indp.,Data Available
SE,Sweden,2005,Special./Indp.,Data Available
SE,Sweden,2006,Special./Indp.,Data Available
SE,Sweden,2007,Special./Indp.,Data Available
CH,Switzerland,1970,No Explicit DI,Data Available
CH,Switzerland,1971,No Explicit DI,Data Available
CH,Switzerland,1972,No Explicit DI,Data Available
CH,Switzerland,1973,No Explicit DI,Data Available
CH,Switzerland,1974,No Explicit DI,Data Available
CH,Switzerland,1975,No Explicit DI,Data Available
CH,Switzerland,1976,No Explicit DI,Data Available
CH,Switzerland,1977,No Explicit DI,Data Available
CH,Switzerland,1978,No Explicit DI,Data Available
CH,Switzerland,1979,No Explicit DI,Data Available
CH,Switzerland,1980,No Explicit DI,Data Available
CH,Switzerland,1981,No Explicit DI,Data Available
CH,Switzerland,1982,No Explicit DI,Data Available
CH,Switzerland,1983,No Explicit DI,Data Available
CH,Switzerland,1984,Special./Indp.,Data Available
CH,Switzerland,1985,Special./Indp.,Data Available
CH,Switzerland,1986,Special./Indp.,Data Available
CH,Switzerland,1987,Special./Indp.,Data Available
CH,Switzerland,1988,Special./Indp.,Data Available
CH,Switzerland,1989,Special./Indp.,Data Available
CH,Switzerland,1990,Special./Indp.,Data Available
CH,Switzerland,1991,Special./Indp.,Data Available
CH,Switzerland,1992,Special./Indp.,Data Available
CH,Switzerland,1993,Special./Indp.,Data Available
CH,Switzerland,1994,Special./Indp.,Data Available
CH,Switzerland,1995,Special./Indp.,Data Available
CH,Switzerland,1996,Special./Indp.,Data Available
CH,Switzerland,1997,Special./Indp.,Data Available
CH,Switzerland,1998,Special./Indp.,Data Available
CH,Switzerland,1999,Special./Indp.,Data Available
CH,Switzerland,2000,Special./Indp.,Data Available
CH,Switzerland,2001,Special./Indp.,Data Available
CH,Switzerland,2002,Special./Indp.,Data Available
CH,Switzerland,2003,Special./Indp.,Data Available
CH,Switzerland,2004,Special./Indp.,Data Available
CH,Switzerland,2005,Special./Indp.,Data Available
CH,Switzerland,2006,Special./Indp.,Data Available
CH,Switzerland,2007,Special./Indp.,Data Available
SY,Syria,1970,No Explicit DI,No Crisis Data
SY,Syria,1971,No Explicit DI,No Crisis Data
SY,Syria,1972,No Explicit DI,No Crisis Data
SY,Syria,1973,No Explicit DI,No Crisis Data
SY,Syria,1974,No Explicit DI,No Crisis Data
SY,Syria,1975,No Explicit DI,No Crisis Data
SY,Syria,1976,No Explicit DI,No Crisis Data
SY,Syria,1977,No Explicit DI,No Crisis Data
SY,Syria,1978,No Explicit DI,No Crisis Data
SY,Syria,1979,No Explicit DI,No Crisis Data
SY,Syria,1980,No Explicit DI,No Crisis Data
SY,Syria,1981,No Explicit DI,No Crisis Data
SY,Syria,1982,No Explicit DI,No Crisis Data
SY,Syria,1983,No Explicit DI,No Crisis Data
SY,Syria,1984,No Explicit DI,No Crisis Data
SY,Syria,1985,No Explicit DI,No Crisis Data
SY,Syria,1986,No Explicit DI,No Crisis Data
SY,Syria,1987,No Explicit DI,No Crisis Data
SY,Syria,1988,No Explicit DI,No Crisis Data
SY,Syria,1989,No Explicit DI,No Crisis Data
SY,Syria,1990,No Explicit DI,No Crisis Data
SY,Syria,1991,No Explicit DI,No Crisis Data
SY,Syria,1992,No Explicit DI,No Crisis Data
SY,Syria,1993,No Explicit DI,No Crisis Data
SY,Syria,1994,No Explicit DI,No Crisis Data
SY,Syria,1995,No Explicit DI,No Crisis Data
SY,Syria,1996,No Explicit DI,No Crisis Data
SY,Syria,1997,No Explicit DI,No Crisis Data
SY,Syria,1998,No Explicit DI,No Crisis Data
SY,Syria,1999,No Explicit DI,No Crisis Data
SY,Syria,2000,No Explicit DI,No Crisis Data
SY,Syria,2001,No Explicit DI,No Crisis Data
SY,Syria,2002,No Explicit DI,No Crisis Data
SY,Syria,2003,No Explicit DI,No Crisis Data
SY,Syria,2004,No Explicit DI,No Crisis Data
SY,Syria,2005,No Explicit DI,No Crisis Data
SY,Syria,2006,No Explicit DI,No Crisis Data
SY,Syria,2007,No Explicit DI,No Crisis Data
TW,Taiwan,1970,No Explicit DI,Data Available
TW,Taiwan,1971,No Explicit DI,Data Available
TW,Taiwan,1972,No Explicit DI,Data Available
TW,Taiwan,1973,No Explicit DI,Data Available
TW,Taiwan,1974,No Explicit DI,Data Available
TW,Taiwan,1975,No Explicit DI,Data Available
TW,Taiwan,1976,No Explicit DI,Data Available
TW,Taiwan,1977,No Explicit DI,Data Available
TW,Taiwan,1978,No Explicit DI,Data Available
TW,Taiwan,1979,No Explicit DI,Data Available
TW,Taiwan,1980,No Explicit DI,Data Available
TW,Taiwan,1981,No Explicit DI,Data Available
TW,Taiwan,1982,No Explicit DI,Data Available
TW,Taiwan,1983,No Explicit DI,Data Available
TW,Taiwan,1984,No Explicit DI,Data Available
TW,Taiwan,1985,Special./Indp.,Data Available
TW,Taiwan,1986,Special./Indp.,Data Available
TW,Taiwan,1987,Special./Indp.,Data Available
TW,Taiwan,1988,Special./Indp.,Data Available
TW,Taiwan,1989,Special./Indp.,Data Available
TW,Taiwan,1990,Special./Indp.,Data Available
TW,Taiwan,1991,Special./Indp.,Data Available
TW,Taiwan,1992,Special./Indp.,Data Available
TW,Taiwan,1993,Special./Indp.,Data Available
TW,Taiwan,1994,Special./Indp.,Data Available
TW,Taiwan,1995,Special./Indp.,Data Available
TW,Taiwan,1996,Special./Indp.,Data Available
TW,Taiwan,1997,Special./Indp.,Data Available
TW,Taiwan,1998,Special./Indp.,Data Available
TW,Taiwan,1999,Special./Indp.,Data Available
TW,Taiwan,2000,Special./Indp.,Data Available
TW,Taiwan,2001,Special./Indp.,Data Available
TW,Taiwan,2002,Special./Indp.,Data Available
TW,Taiwan,2003,Special./Indp.,Data Available
TW,Taiwan,2004,Special./Indp.,Data Available
TW,Taiwan,2005,Special./Indp.,Data Available
TW,Taiwan,2006,Special./Indp.,Data Available
TW,Taiwan,2007,Special./Indp.,Data Available
TJ,Tajikistan,1991,No Explicit DI,No Crisis Data
TJ,Tajikistan,1992,No Explicit DI,No Crisis Data
TJ,Tajikistan,1993,No Explicit DI,No Crisis Data
TJ,Tajikistan,1994,No Explicit DI,No Crisis Data
TJ,Tajikistan,1995,No Explicit DI,No Crisis Data
TJ,Tajikistan,1996,No Explicit DI,No Crisis Data
TJ,Tajikistan,1997,No Explicit DI,No Crisis Data
TJ,Tajikistan,1998,No Explicit DI,No Crisis Data
TJ,Tajikistan,1999,No Explicit DI,No Crisis Data
TJ,Tajikistan,2000,No Explicit DI,No Crisis Data
TJ,Tajikistan,2001,No Explicit DI,No Crisis Data
TJ,Tajikistan,2002,No Explicit DI,No Crisis Data
TJ,Tajikistan,2003,Ministry of Finance,No Crisis Data
TJ,Tajikistan,2004,Ministry of Finance,No Crisis Data
TJ,Tajikistan,2005,Ministry of Finance,No Crisis Data
TJ,Tajikistan,2006,Ministry of Finance,No Crisis Data
TJ,Tajikistan,2007,Ministry of Finance,No Crisis Data
TZ,Tanzania,1970,No Explicit DI,No Crisis Data
TZ,Tanzania,1971,No Explicit DI,No Crisis Data
TZ,Tanzania,1972,No Explicit DI,No Crisis Data
TZ,Tanzania,1973,No Explicit DI,No Crisis Data
TZ,Tanzania,1974,No Explicit DI,No Crisis Data
TZ,Tanzania,1975,No Explicit DI,No Crisis Data
TZ,Tanzania,1976,No Explicit DI,No Crisis Data
TZ,Tanzania,1977,No Explicit DI,No Crisis Data
TZ,Tanzania,1978,No Explicit DI,No Crisis Data
TZ,Tanzania,1979,No Explicit DI,No Crisis Data
TZ,Tanzania,1980,No Explicit DI,No Crisis Data
TZ,Tanzania,1981,No Explicit DI,No Crisis Data
TZ,Tanzania,1982,No Explicit DI,No Crisis Data
TZ,Tanzania,1983,No Explicit DI,No Crisis Data
TZ,Tanzania,1984,No Explicit DI,No Crisis Data
TZ,Tanzania,1985,No Explicit DI,No Crisis Data
TZ,Tanzania,1986,No Explicit DI,No Crisis Data
TZ,Tanzania,1987,No Explicit DI,No Crisis Data
TZ,Tanzania,1988,No Explicit DI,No Crisis Data
TZ,Tanzania,1989,No Explicit DI,No Crisis Data
TZ,Tanzania,1990,No Explicit DI,No Crisis Data
TZ,Tanzania,1991,No Explicit DI,No Crisis Data
TZ,Tanzania,1992,No Explicit DI,No Crisis Data
TZ,Tanzania,1993,No Explicit DI,No Crisis Data
TZ,Tanzania,1994,Special./Indp.,No Crisis Data
TZ,Tanzania,1995,Special./Indp.,No Crisis Data
TZ,Tanzania,1996,Special./Indp.,No Crisis Data
TZ,Tanzania,1997,Special./Indp.,No Crisis Data
TZ,Tanzania,1998,Special./Indp.,No Crisis Data
TZ,Tanzania,1999,Special./Indp.,No Crisis Data
TZ,Tanzania,2000,Special./Indp.,No Crisis Data
TZ,Tanzania,2001,Special./Indp.,No Crisis Data
TZ,Tanzania,2002,Special./Indp.,No Crisis Data
TZ,Tanzania,2003,Special./Indp.,No Crisis Data
TZ,Tanzania,2004,Special./Indp.,No Crisis Data
TZ,Tanzania,2005,Special./Indp.,No Crisis Data
TZ,Tanzania,2006,Special./Indp.,No Crisis Data
TZ,Tanzania,2007,Special./Indp.,No Crisis Data
TH,Thailand,1970,No Explicit DI,Data Available
TH,Thailand,1971,No Explicit DI,Data Available
TH,Thailand,1972,No Explicit DI,Data Available
TH,Thailand,1973,No Explicit DI,Data Available
TH,Thailand,1974,No Explicit DI,Data Available
